group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Moderator,Moderator :: Inspect and Trace ,,,,16960282.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16933937.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16956430.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16925654.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16933915.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16935013.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16926282.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17020248.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16956866.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16926128.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940818.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16993619.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16956385.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940737.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16955697.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16943449.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16922605.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16948922.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16945177.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16932835.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16982835.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16971201.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16956606.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16935560.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16964284.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16962133.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16930382.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16929565.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16948311.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16947523.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16945552.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16959951.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16960725.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16942303.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16950102.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16924134.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16929532.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16960149.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940150.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16918056.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16938277.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16965144.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940414.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16983392.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16970332.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16988561.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16950220.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16939445.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16974392.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16939510.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16955430.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940843.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16961871.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16939423.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16969400.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16964632.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16951393.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16957742.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16952331.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16941322.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16950497.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16946956.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16915796.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16939049.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16944607.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16951248.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17059503.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16973952.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16929602.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16930628.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17014270.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16962381.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16923373.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16978913.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16935196.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16962143.0,ns,48
